time,open,high,low,close,EMA,EMA,EMA,EMA
2022-12-22,2062,2556,2062,2172,1709.093608003416,1783.844334770801,1726.2932031148673,1710.6581532817886
2022-12-23,1868,1868,1527,1555,1707.5603382720387,1762.049636221201,1719.5758226005587,1707.5758136128422
2022-12-27,1658,2303,1658,2233,1712.7885936126154,1806.9020518191817,1739.7101040672035,1717.9802529472413
2022-12-28,1172,2226,1172,2177,1717.4076125816441,1842.14947545545,1756.858727437117,1727.06975288888
2022-12-29,785,785,472,472,1705.015497033568,1711.6590492215978,1706.4721106748773,1702.2168864950409
2022-12-30,2101,2227,1527,1527,1703.244198555622,1694.072473105255,1699.433988687627,1698.7472451783074
2023-01-03,625,1777,625,1542,1701.6397786694963,1679.589380428564,1693.2601067783085,1695.6433393331924
2023-01-04,679,969,654,902,1693.683163956367,1605.533248959177,1662.230298669355,1679.9276296434261
2023-01-05,1994,2113,1803,1941,1696.1440279966023,1637.4824633440173,1673.1624438195765,1685.0973795514772
2023-01-06,803,1394,803,864,1687.8639879170341,1563.8174668350632,1641.4305832776324,1668.8380255009529
2023-01-09,803,1381,803,1376,1684.7608636591533,1545.9300890412476,1631.0215407961566,1663.0392527187557
2023-01-10,1005,1314,823,825,1676.206029194883,1477.2700805611287,1599.4128529217976,1646.4444160312555
2023-01-11,1136,1167,829,1044,1669.9154219392126,1436.0062633648308,1577.631956728786,1634.514823634597
2023-01-12,1262,1311,881,884,1662.0953679895688,1383.434238282466,1550.4307035237355,1619.6531439586643
2023-01-13,1810,1810,1108,1110,1656.6018817409163,1357.3928822555645,1533.158911228687,1609.5610024941363
2023-01-17,1431,1658,1308,1591,1655.9491266987181,1379.641179183606,1535.427189219719,1609.1934578902922
2023-01-18,813,2330,813,2329,1662.6461503136563,1470.0563049756436,1566.5476916032594,1623.4470527835538
2023-01-19,2141,2330,1929,2110,1667.0974324000877,1531.0033235493918,1587.859546834504,1633.081764609622
2023-01-20,871,974,742,742,1657.8924828239674,1455.860149878021,1554.6885842135432,1615.4365811520058
2023-01-23,1181,1238,949,1097,1652.3114630943758,1421.6829927467809,1536.7400122836004,1605.1705102381047
2023-01-24,1735,1802,1472,1799,1653.7710505262726,1457.617945818516,1547.0247176842436,1609.008717956162
2023-01-25,2175,2373,1495,1501,1652.2509405707872,1461.7495700262764,1545.2198267946653,1606.8699314619805
2023-01-26,1141,1661,1141,1337,1649.1141152914759,1449.8686585952025,1537.054343390953,1601.5259724231294
2023-01-27,1523,1655,1072,1307,1645.709994741312,1436.2621196813736,1528.032604434445,1595.693774949404
2023-01-30,2024,2241,1672,2240,1651.6233281269706,1512.8085844736238,1555.9528944566237,1608.452314059317
2023-01-31,741,863,635,671,1641.865882075956,1432.6363383332787,1521.2488593798932,1589.8889018997265
2023-02-01,1315,1677,762,975,1635.2304006622649,1389.0519251586807,1499.8273354826426,1577.7128840403261
2023-02-02,459,968,459,829,1627.2082076208492,1335.7136465721396,1473.52038114999,1562.8868863365574
2023-02-03,1507,1928,1420,1920,1630.121558788801,1391.3599659462216,1491.0293858107748,1569.958433141774
2023-02-06,1781,2146,1781,2099,1634.7870159152806,1458.7542549037244,1514.8713706809406,1580.43450377263
2023-02-07,1691,2087,1305,1307,1631.5254535678648,1444.3014687224172,1506.7195522228644,1575.0199591434691
2023-02-08,1819,2387,1819,2376,1638.9331604975378,1533.0346621774252,1540.808981547458,1590.8809500515192
2023-02-09,667,2420,667,2362,1646.1278554179603,1611.9837419700514,1573.012550898538,1606.1506342089149
2023-02-10,1894,2122,1818,1833,1647.9872797421597,1633.032909401475,1583.208137137811,1610.6427008582432
2023-02-13,1505,1505,1091,1211,1643.6391476054218,1592.839298982287,1568.611739602995,1602.728984009565
2023-02-14,1652,2189,1093,1710,1644.2994545944225,1603.997460983974,1574.1563772656225,1604.8531625440291
2023-02-15,1713,1831,1034,1036,1638.2467237029357,1549.902464699786,1553.052205608147,1593.5887434837514
2023-02-16,2138,2180,1745,2160,1643.4382985914638,1608.006991871235,1576.8540798980237,1604.8048079692217
2023-02-17,1894,1902,1452,1459,1641.603091640305,1593.8158497882603,1572.2323512745718,1601.917584049039
2023-02-21,2161,2742,2161,2738,1652.5125136140332,1702.785768856045,1617.9487296559612,1624.4142655530186
2023-02-22,881,1722,879,1673,1652.7163691999633,1699.9490289649932,1620.1076030027862,1625.376359304444
2023-02-23,706,1992,706,1442,1650.6196889094165,1675.382454777851,1613.122991120324,1621.7451442687122
2023-02-24,2436,2564,2434,2488,1658.9518313083277,1752.7746019418653,1647.431893429331,1638.8987057683416
2023-02-27,694,1516,694,1419,1656.5642508972994,1720.9865446140686,1638.473779961514,1634.5442759511468
2023-02-28,1379,1540,1110,1538,1655.3845071072765,1703.559254650824,1634.5336317277292,1632.6325081105301
2023-03-01,1236,1831,1236,1829,1657.1120244494925,1715.5059923031265,1642.159763816838,1636.5209732964602
2023-03-02,2018,2018,1514,1514,1655.688024206214,1696.3149454171144,1637.1338907259817,1634.0948154094015
2023-03-03,1020,1316,885,923,1648.3975961046597,1622.665902996437,1609.1286401092766,1620.01372995575
2023-03-06,1307,2333,1307,2225,1654.1349334568522,1680.0310550920144,1633.280458144207,1631.99365609524
2023-03-07,1449,2198,1449,2172,1659.2878196911124,1726.8852403213464,1654.4067146875714,1642.6868510240472
2023-03-08,1562,1992,1460,1723,1659.9217717339868,1726.515217433599,1657.0966474449215,1644.2772104097096
2023-03-09,1331,2705,1331,2701,1670.2807590799173,1819.3232919637323,1698.0340338196304,1665.2024141639727
2023-03-10,1484,2820,1484,2729,1680.8152788900675,1905.9591689195674,1738.4640717090567,1686.267712893399
2023-03-13,1969,2026,1696,2007,1684.0608980055893,1915.582105212942,1748.9948924263485,1692.6188472915494
2023-03-14,346,1131,346,1101,1678.2592970304092,1838.0028570974237,1723.5833280174722,1680.9036225927068
2023-03-15,2154,2548,2154,2245,1683.898508005231,1876.7644897548118,1744.0310406442381,1692.0738478879007
2023-03-16,2085,2085,922,1007,1677.1631994678655,1793.9297764448297,1715.1278625797581,1678.5080291178433
2023-03-17,1996,2554,1996,2478,1685.1317248462947,1859.079321545322,1745.0444169883951,1694.3395532937277
2023-03-20,1111,1670,1111,1634,1684.6229514647396,1837.6431956838628,1740.6897339692423,1693.144710654248
2023-03-21,481,787,481,752,1675.3431211019063,1734.248605618733,1701.9175875390758,1674.5081817304015
2023-03-22,1665,2477,1624,2472,1683.2700552202953,1804.5106431788538,1732.1168978316612,1690.300098923859
