time,open,high,low,close,EMA,EMA,EMA,EMA,Volume,Volume MA
2018-10-26,1.127,1.585,0.86,1.289,0.8736287790986138,1.0383727095023432,0.9390113436097725,0.8928752106122194,,
2018-10-29,0.668,1.129,0.656,1.128,0.8761598360230057,1.0469086419306914,0.9464226634682128,0.8975311470357398,,
2018-10-30,0.961,1.377,0.921,0.965,0.8770438177541201,1.0391078188896732,0.9471511864694594,0.8988671639261212,,
2018-10-31,1.075,1.559,1.075,1.128,0.8795408941943776,1.0475737409001804,0.9542432968039904,0.9034044478087723,,
2018-11-01,0.768,0.828,0.607,0.69,0.8776549151476675,1.013519098909687,0.943880814576383,0.8991786171590936,,
2018-11-02,0.668,0.873,0.668,0.854,0.8774195428576409,0.998326803775431,0.9403560767498581,0.8982839910767354,,
2018-11-05,0.812,0.918,0.665,0.841,0.8770571593466195,0.9833432986539614,0.9364597600145695,0.8971496546197704,,
2018-11-06,0.686,1.045,0.686,0.897,0.8772555955720263,0.9751201273535841,0.9349123184453707,0.8971466911619531,,
2018-11-07,0.785,0.946,0.76,0.804,0.8765266841732996,0.9588229723675284,0.9297785020357483,0.895302202228053,,
2018-11-08,0.952,0.952,0.8,0.938,0.8771383589576449,0.9568398321420496,0.9301009137206209,0.8961477031740321,,
2018-11-09,0.999,1.222,0.918,1.115,0.8795051414555788,0.9719027052713782,0.9373518582805965,0.9004814120220711,,
2018-11-12,1.095,1.254,1.055,1.233,0.8830225032321402,0.9967691142931517,0.9489459030539065,0.9070659385166836,,
2018-11-13,0.876,0.951,0.738,0.922,0.8834103390208751,0.9896482462652325,0.9478892009733612,0.9073616625064522,,
2018-11-14,0.983,1.183,0.983,1.169,0.8862520271898215,1.0067293656685437,0.956560212699896,0.9125426196845423,,
2018-11-15,1.088,1.549,0.728,0.728,0.8846773801531069,0.980183711795349,0.9475970671038216,0.9088883103838583,,
2018-11-16,0.849,0.939,0.777,0.796,0.8837950181615337,0.9626424059100777,0.9416520840801423,0.9066528982970492,,
2018-11-19,0.71,0.97,0.686,0.97,0.8846527791748517,0.9633431291567369,0.9427637670573916,0.907907296350573,,
2018-11-20,1.37,1.468,1.047,1.051,0.8863079754019676,0.971691402570381,0.9470083252120037,0.9107408152347201,,
2018-11-21,1.36,1.36,0.916,0.958,0.887021328880555,0.97038745946844,0.9474393712821212,0.9116766406756167,,
2018-11-23,0.798,1.136,0.798,0.879,0.886941514662838,0.9616838919000171,0.9447554743690968,0.9110295784840203,,
2018-11-26,0.632,0.843,0.572,0.751,0.8855888627756455,0.9416187593381108,0.9371572204722695,0.9078606759397823,,
2018-11-27,0.915,0.915,0.655,0.76,0.8843392223500172,0.924321734639243,0.9302098784929648,0.9049327417627568,,
2018-11-28,0.845,1.02,0.657,0.776,0.8832612201375791,0.9101958551497913,0.9241624322775543,0.9023796181634943,,
2018-11-29,0.71,0.862,0.677,0.786,0.8822934468028768,0.8983676784688588,0.9187442976784346,0.9000750712691677,,
2018-11-30,0.672,0.689,0.514,0.636,0.8798427657401616,0.8733802805194437,0.9076562860047704,0.894845861937105,,
2018-12-03,0.619,0.656,0.544,0.602,0.8770781611059312,0.847534539517592,0.8956697649849755,0.8890469339779544,,
2018-12-04,0.571,0.804,0.446,0.778,0.8760923087566185,0.8409122024206784,0.8910552643973294,0.8868479847902722,,
2018-12-05,0.778,0.778,0.778,0.778,0.8751162658834183,0.8349205640948996,0.886621724617042,0.8846925791508609,,
2018-12-06,1.366,1.471,1.059,1.059,0.8769459547801007,0.8562614627525281,0.8933816569850012,0.8881442112468834,,
2018-12-07,0.807,1.069,0.719,1.037,0.8785385323444779,0.8734746567760968,0.8990137488679423,0.8910918506281332,,
2018-12-10,1.017,1.341,0.921,1.002,0.8797670046594582,0.8857151656545638,0.903052425382925,0.8932880516057939,,
2018-12-11,0.653,1.228,0.653,0.932,0.8802867359563791,0.8901232451160339,0.9041876243875161,0.8940546248413228,,
2018-12-12,0.936,1.017,0.803,0.823,0.8797167186831812,0.8837305551049831,0.9010037959801626,0.8926476025672372,,
2018-12-13,1.671,2.19,1.005,1.075,0.8816598359102142,0.9019466927140323,0.9078271765299601,0.8962585411302622,,
2018-12-14,0.775,1.056,0.689,1.055,0.8833846136623514,0.9165231981698387,0.913598659803295,0.8994019363554054,,
2018-12-17,1.131,1.579,1.116,1.562,0.8901370055662087,0.9779971792965207,0.9390261633404207,0.912522690090942,,
2018-12-18,0.531,1.724,0.486,1.075,0.8919764383466444,0.9872355431730426,0.9443584706604041,0.9157400625643887,,
2018-12-19,0.877,1.072,0.535,1.072,0.8937677175670758,0.9953083485851338,0.9493640208305844,0.9188343187512324,,
2018-12-20,0.937,2.05,0.937,1.972,0.9044963969942691,1.0883266011008355,0.9894673925627183,0.9396890847165545,,
2018-12-21,0.969,1.837,0.969,1.819,0.9135959353326346,1.1579145438531369,1.021998083050455,0.9571011820489,,
2018-12-24,1.525,1.585,1.268,1.382,0.9182566722944989,1.179256015867124,1.0361158052837705,0.9655150200281297,,
2018-12-26,1.01,1.121,0.827,0.912,0.9181944168487826,1.1538030619750168,1.031248518802054,0.9644553166612361,,
2018-12-27,0.675,0.955,0.627,0.914,0.9181526813577499,1.1309646751202533,1.0266505376725616,0.9634562014798255,,
2018-12-28,0.944,0.944,0.572,0.628,0.9152655900009563,1.083063277489753,1.0110171832540298,0.956813504420819,,
2018-12-31,0.895,1.048,0.856,0.899,0.9151037433342801,1.065533441538348,1.0066243525381855,0.9556686825510998,,
2019-01-02,1.057,1.334,0.921,0.928,0.9152320642961281,1.0524350185346958,1.0035410445955115,0.9551207878471176,,
2019-01-03,0.995,1.385,0.861,1.182,0.9178864716165647,1.0647745405790106,1.0105394350035306,0.9596134455135114,,
2019-01-04,0.683,0.869,0.678,0.72,0.9159174519984894,1.0319388700476761,0.9991457316700588,0.9548686248102735,,
2019-01-07,0.755,0.828,0.656,0.772,0.9144854375507432,1.0071827871859926,0.9902380559182918,0.9512474639229413,,
2019-01-08,0.852,0.975,0.832,0.882,0.9141621993661587,0.9952606169778029,0.9859934262744372,0.9498762270135762,,
2019-01-09,0.674,0.893,0.674,0.846,0.9134839685266944,0.981045320122774,0.9805034879891652,0.9478192720232084,,
2019-01-10,1.343,1.401,1.041,1.05,0.9148423369990657,0.9876124324920337,0.9832288414013548,0.9498426527752241,,
2019-01-11,0.988,1.138,0.749,0.927,0.9149633087702193,0.9818398198737448,0.9810237887973801,0.9493903230172989,,
2019-01-14,0.981,1.006,0.76,0.962,0.915431335548625,0.9799503132191024,0.9802777578641495,0.9496400195912137,,
2019-01-15,0.596,0.934,0.596,0.919,0.9154668446476436,0.9741455214839498,0.9778747085361437,0.9490332865300015,,
2019-01-16,0.574,0.957,0.574,0.912,0.9154323486810004,0.9682269003902403,0.9752913866327655,0.9482999541234668,,
2019-01-17,1.914,1.914,0.75,0.753,0.9138161064055675,0.9477291003530746,0.9665740773530492,0.9444326282992397,,
2019-01-18,0.83,0.83,0.659,0.759,0.9122756476353628,0.9297549003194484,0.9584339174568512,0.9407606950655913,,
2019-01-22,0.943,0.955,0.794,0.85,0.9116559894499363,0.92215919552712,0.9541816069683473,0.938963453579144,,
2019-01-23,0.971,1.019,0.788,0.983,0.9123658801021758,0.9279535578578705,0.9553117400284121,0.9398354643993589,,
2019-01-24,0.821,0.94,0.715,0.936,0.9126010454742934,0.9287198856809304,0.9545544168900431,0.9397595146092727,,
2019-01-25,0.531,0.649,0.511,0.626,0.9097492937780318,0.8998894203779847,0.9416699299531787,0.9335464549140395,,
2019-01-28,1.13,1.13,0.884,0.937,0.910020445083723,0.9034237612943671,0.9414867954452109,0.9336148419454446,,
2019-01-29,0.625,0.836,0.582,0.773,0.9086570575704521,0.8910024506949036,0.9348794701336339,0.9304343500257328,,
2019-01-30,0.88,0.88,0.733,0.748,0.9070584798831839,0.8773831696763413,0.9275508634617267,0.9268217886390846,,
2019-01-31,0.788,0.788,0.574,0.692,0.9049185945112119,0.859727629707166,0.9183135746985217,0.9221718522303899,,
2019-02-01,0.564,0.862,0.554,0.851,0.9043820910832396,0.8588964268779121,0.9156738266711287,0.9207625086218674,,
2019-02-04,0.669,0.797,0.575,0.789,0.9032340105749487,0.852239624318111,0.9107062256252021,0.9181533500352957,,
2019-02-05,0.681,0.699,0.594,0.653,0.9007441199224616,0.8332644220021004,0.9006000991300961,0.9129027886484582,,
2019-02-06,0.731,0.889,0.73,0.884,0.9005775117640291,0.8380963818114242,0.8999491148504845,0.9123304561999739,,
2019-02-07,1.053,1.053,0.825,0.864,0.9002135564230935,0.8405633930674791,0.8985393456406615,0.9113734174633408,,
2019-02-08,0.88,0.99,0.792,0.829,0.8995049638218687,0.839462117537243,0.8958123124782826,0.9097422606818885,,
2019-02-11,0.758,0.758,0.626,0.739,0.8979078995052332,0.8298942968194103,0.889662810028154,0.9063612258169006,,
2019-02-12,0.656,0.696,0.472,0.688,0.8958192636892607,0.8163805542651807,0.8817544645368538,0.902037241147259,,
2019-02-13,0.507,0.725,0.405,0.714,0.89401011678688,0.8066300252875445,0.8751758580844281,0.8983137314215708,,
2019-02-14,1.572,1.603,0.828,0.845,0.8935224539332792,0.8102843085934927,0.8739924911007251,0.8972580139676782,,
2019-02-15,0.576,0.743,0.466,0.721,0.8918058126006098,0.8017810411083981,0.8679927855673633,0.893767756265348,,
2019-02-19,0.753,0.868,0.698,0.771,0.8906037647140366,0.7988495133837887,0.8641891469176627,0.8913367115868263,,
2019-02-20,0.567,0.766,0.522,0.695,0.888657458597479,0.7889590835377136,0.8575542784110877,0.8874488559118396,,
2019-02-21,0.882,0.901,0.771,0.82,0.8879742998054643,0.7919153612960266,0.8560815616106529,0.8861132350026943,,
2019-02-22,0.597,0.72,0.472,0.695,0.8860541575188428,0.7826853268868812,0.8497646376259214,0.8823288145075915,,
2019-02-25,0.545,0.756,0.545,0.749,0.8846904345584563,0.779477200516702,0.8458130832092186,0.8796886399628867,,
2019-02-26,0.712,0.768,0.674,0.768,0.8835293357071284,0.7783841338008256,0.8427615897500335,0.8774769837259979,,
2019-02-27,0.615,0.869,0.595,0.772,0.8824195910732267,0.7777761210578898,0.8399866254461106,0.8753883305829089,,
2019-02-28,0.75,0.792,0.613,0.778,0.8813805901670254,0.7777974428619003,0.8375557773894003,0.8734598487891879,,
2019-03-01,0.635,0.779,0.623,0.752,0.8800932211106371,0.7753405435417193,0.8342006488643259,0.8710547032686099,,
2019-03-04,0.503,0.973,0.503,0.945,0.8807390597065512,0.7914985870139365,0.8385457214578818,0.8725189665702215,,
2019-03-05,0.768,1.003,0.713,0.758,0.8795177755303666,0.7883082453935616,0.8353870657144354,0.8702512642619004,,
2019-03-06,0.622,0.949,0.609,0.931,0.8800300364703629,0.8018979363084605,0.8391365925491635,0.871454209524041,,
2019-03-07,1.023,1.12,0.906,1.025,0.8814725236696628,0.8231457518981309,0.8464253536256668,0.8744947202265352,,
2019-03-08,1.097,1.12,0.966,0.967,0.8823235433346412,0.8368461564792613,0.8511537711305427,0.8763265079448216,,
2019-03-11,0.656,0.81,0.618,0.752,0.8810267916596697,0.8287655701479031,0.8472653879489528,0.8738645968964093,,
2019-03-12,0.542,0.827,0.528,0.826,0.8804792613943994,0.8285021825147695,0.8464314511666409,0.8729167830964804,,
2019-03-13,0.527,0.656,0.491,0.656,0.8782456369029128,0.8120734032276485,0.8389635511208903,0.8686214012529857,,
2019-03-14,0.858,0.996,0.747,0.797,0.8774372226053714,0.8106378410154915,0.837317921665169,0.8672031556836196,,
2019-03-15,0.737,0.767,0.577,0.653,0.8752040164102931,0.7956247132997304,0.8300897678743782,0.8629615090364192,,
2019-03-18,0.51,0.833,0.51,0.717,0.8736298470927778,0.7881366453664227,0.8256548750165594,0.8600711821248069,,
2019-03-19,0.523,0.817,0.485,0.817,0.873066366027178,0.7908855362839062,0.8253154681531649,0.8592182874292662,,
2019-03-20,0.801,1.07,0.801,0.854,0.8728766509423305,0.7968964375902009,0.8264403517550016,0.8591149550049243,,
2019-03-21,0.559,0.703,0.464,0.649,0.8706490225747451,0.7828110625816104,0.8194819065881388,0.8549542628266089,,
2019-03-22,0.713,0.939,0.712,0.926,0.8711997785690262,0.7964481042405046,0.8236590867219373,0.8563611091072701,,
2019-03-25,0.911,1.312,0.899,0.915,0.8716356016678418,0.8077387609795041,0.827241083321077,0.8575222752635618,,
2019-03-26,0.788,0.814,0.679,0.755,0.8704750484174155,0.802716021838599,0.8244080996614269,0.8554921311989369,,
2019-03-27,0.754,1.008,0.754,0.92,0.870967834005302,0.8138859245206372,0.8281568016354887,0.856769514739552,,
2019-03-28,0.864,0.892,0.695,0.806,0.8703213878957965,0.8131348840901004,0.8272879074537048,0.8557641778140163,,
2019-03-29,0.687,0.814,0.653,0.761,0.8692336128918582,0.8081696570339003,0.8246883816712066,0.8538876594414615,,
2019-04-01,0.576,0.716,0.461,0.716,0.8677089003257701,0.7993915944592431,0.8204260921939044,0.8511572107396503,,
2019-04-02,0.716,0.792,0.591,0.74,0.8664381649991455,0.7937352521297913,0.8172721277941434,0.8489560778537166,,
2019-04-03,0.594,0.774,0.562,0.774,0.8655183822628356,0.7918557043079064,0.8155751816061377,0.8474717990843361,,
2019-04-04,0.608,0.717,0.606,0.702,0.8638913336831059,0.7832980181833439,0.8111212529157009,0.8445911693994977,,
2019-04-05,0.781,0.805,0.687,0.74,0.8626585840942192,0.7791743974039778,0.8083321841739087,0.8425200571341611,,
2019-04-08,0.748,0.78,0.653,0.737,0.8614082499241276,0.7751577881274084,0.8055348436180692,0.8404305510522966,,
2019-04-09,0.764,0.871,0.73,0.848,0.8612748345019969,0.7820951416390838,0.8072001438683409,0.8405804411304689,,
2019-04-10,0.725,0.799,0.702,0.759,0.860257174457201,0.7798956043401234,0.8053099421480139,0.8389649868506577,,
2019-04-11,0.913,1.1,0.878,0.878,0.86043371998499,0.7892388801172545,0.8081605326520134,0.8397379574080704,,
2019-04-12,0.488,0.626,0.439,0.613,0.8579716929204627,0.7724542248679922,0.8005071784303658,0.8352480968653364,,
2019-04-15,0.544,0.689,0.544,0.683,0.8562306810506074,0.7639347748805644,0.7958990537860378,0.8322332830660228,,
2019-04-16,0.598,0.77,0.48,0.596,0.8536413210401536,0.7479409867967011,0.7880598752061931,0.8275553962726363,,
2019-04-17,0.6,0.745,0.592,0.741,0.8525205118755749,0.7472799404351105,0.7862143899039895,0.8258414280296138,,
2019-04-18,0.937,1.044,0.777,0.782,0.851818815239997,0.7505866127746238,0.7860491197116762,0.8249732809399185,,
2019-04-22,0.682,0.798,0.616,0.743,0.850736040959002,0.7498640782246596,0.7843609189386693,0.8233500476539796,,
2019-04-23,0.682,0.748,0.651,0.748,0.8497137917952309,0.7496865469651682,0.7829350005489176,0.8218579675024156,,
2019-04-24,0.687,0.713,0.58,0.713,0.8483534555584624,0.7461925901113426,0.7801924515077836,0.8197023641855361,,
2019-04-25,0.74,0.783,0.703,0.765,0.8475240679409652,0.7479837720055005,0.7795966690957137,0.8186191490531493,,
2019-04-26,0.737,0.774,0.681,0.731,0.8463646244788661,0.7463662699097385,0.77769091736647,0.8168841163986315,,
2019-04-29,0.709,0.792,0.673,0.729,0.8451968172701211,0.7447123394421444,0.7757814696266084,0.8151438368659852,,
2019-04-30,0.551,1.497,0.551,0.91,0.845841625058478,0.7604540214000355,0.7810449414059571,0.8170221767300251,,
2019-05-01,0.777,0.827,0.673,0.817,0.8455546437146126,0.7658393526952701,0.7824549437037628,0.8170217375868563,,
2019-05-02,0.785,0.922,0.689,0.857,0.8456685278567558,0.7745213191052445,0.7853782792447916,0.8178133863475125,,
2019-05-03,0.533,0.654,0.533,0.652,0.8437414778283304,0.7628526220476022,0.7801477584900939,0.8145299529544925,,
2019-05-06,0.957,0.959,0.835,0.911,0.8444107168549142,0.7769618961383067,0.7852792189414628,0.8164402509157896,,
2019-05-07,0.879,1.19,0.83,1.058,0.8465359833538703,0.8037274298394204,0.7959741515319937,0.8212236122837938,,
2019-05-08,1.215,1.215,0.816,0.915,0.8472172173503492,0.8143248174737613,0.8006418318640723,0.8230805704563919,,
2019-05-09,1.111,1.378,1.111,1.184,0.8505682898145248,0.8495319777143554,0.8156754855164616,0.8302274898532951,,
2019-05-10,0.85,1.102,0.834,1.048,0.852532784443236,0.868433694122512,0.8247862507903259,0.8345398167868932,,
2019-05-13,1.175,1.207,1.058,1.132,0.8553135527572336,0.8935352470632252,0.8368338487985484,0.8404301174445784,,
2019-05-14,0.75,0.821,0.672,0.819,0.8549522238740771,0.8864366521048228,0.8361344821789974,0.8400057586832996,,
2019-05-15,1.058,1.573,0.933,1.122,0.8576094156763251,0.9088712566662682,0.8473448946425661,0.8455898030658086,,
2019-05-16,0.792,1.116,0.758,0.995,0.858976486167108,0.9170739941266236,0.853135290931093,0.8485484208268816,,
2019-05-17,0.917,1.124,0.861,1.065,0.8610264713793756,0.9311621851621833,0.8614437108945795,0.8528345907114978,,
2019-05-20,1.108,1.149,0.796,0.833,0.8607476010173918,0.9218134056229278,0.8603282712516548,0.8524418265389929,,
2019-05-21,0.666,0.759,0.604,0.718,0.8593272268779153,0.9024026050874109,0.8547467704182565,0.8497796121520822,,
2019-05-22,0.759,0.906,0.759,0.872,0.8594533241229112,0.8995071188886098,0.8554233676567563,0.850219619832239,,
2019-05-23,1.143,1.202,1.02,1.1,0.8618468233853698,0.9186016789944564,0.8650146081408051,0.8551657659741749,,
2019-05-24,0.766,0.994,0.754,0.951,0.8627339196700925,0.9216872333759367,0.8683865842921461,0.8570634735786468,,
2019-05-28,0.823,0.941,0.75,0.941,0.8635126866385493,0.9235265444829903,0.8712341692218658,0.8587255830127329,,
2019-05-29,1.151,1.454,0.934,1.314,0.8679951474680164,0.9607144926274674,0.8885975351347338,0.8677409180025798,,
2019-05-30,1.022,1.373,0.853,0.988,0.869189225602663,0.9633131123772325,0.892495671011803,0.8701222859629247,,
2019-05-31,1.343,1.471,1.069,1.094,0.8714261487309947,0.9757594826270198,0.9003978015603598,0.8745555080230648,,
2019-06-03,0.789,1.033,0.787,1.004,0.8727452915296913,0.9784490557101608,0.9044606328717182,0.8771187652899348,,
2019-06-04,0.813,1.023,0.785,0.862,0.8726383732060128,0.9673586694520503,0.9027955100140037,0.876819383799045,,
2019-06-05,0.615,0.873,0.605,0.846,0.872373314766152,0.9558007009328074,0.9005682351114938,0.8762090989713411,,
2019-06-06,0.692,0.937,0.667,0.83,0.8719516897436033,0.9438196817963496,0.8978008533424156,0.8752940673085423,,
2019-06-07,0.708,0.957,0.708,0.756,0.8707979415869505,0.92593209305384,0.8922400355642816,0.8729318085499573,,
2019-06-10,0.572,0.82,0.571,0.767,0.8697651262477768,0.9107957032391886,0.8873286616205842,0.8708341489747107,,
2019-06-11,0.535,0.874,0.471,0.825,0.8693197021060078,0.9026246838830754,0.8848844003805613,0.8699265420643204,,
2019-06-12,0.983,0.983,0.755,0.937,0.869993137905948,0.9058985235132587,0.8869281493852451,0.8712547293501754,,
2019-06-13,0.795,0.795,0.59,0.786,0.8691573852899684,0.894479616511996,0.8829701827426865,0.8695665168877957,,
2019-06-14,0.739,0.856,0.726,0.822,0.8686881575756404,0.8875767958918059,0.8805791951841497,0.8686246056622948,,
2019-06-17,0.743,0.837,0.667,0.837,0.8683728525251365,0.8827599581878244,0.8788702071377125,0.8679983758471999,,
2019-06-18,0.686,0.747,0.655,0.746,0.8671552122015033,0.8697352002651745,0.8736596107793708,0.8655825664244831,,
2019-06-19,0.612,0.784,0.612,0.76,0.8660889911845728,0.8592842288113484,0.8692023711409641,0.8634918225348893,,
2019-06-20,0.471,0.616,0.431,0.595,0.8633915882872139,0.8341143022578866,0.8584493369785734,0.8581751527817232,,
2019-06-21,0.723,0.742,0.636,0.662,0.861387691886346,0.8177224639476117,0.8507454414107862,0.854290496290996,,
2019-06-24,0.493,0.881,0.486,0.752,0.8602992571412083,0.8114631816668868,0.8468730711593828,0.852264941908996,,
2019-06-25,0.244,0.838,0.244,0.832,0.8600176724930371,0.8134190691271833,0.846289813466858,0.8518636559306001,,
2019-06-26,0.739,0.87,0.699,0.744,0.8588632677916138,0.8068077292103087,0.8422784482328636,0.8497277419517764,,
2019-06-27,0.575,0.71,0.54,0.706,0.8573422402513987,0.7972069930950413,0.8369341953609866,0.8468816480517412,,
2019-06-28,0.552,0.742,0.536,0.699,0.8557666955722804,0.7878539461336088,0.8315250112291832,0.84395329858537,,
2019-07-01,0.586,0.875,0.586,0.858,0.8557889175068846,0.7945345226923127,0.8325632460829407,0.8442314510886301,,
2019-07-02,0.832,1.182,0.732,0.859,0.8558208685764678,0.8006740919597115,0.8335999815306686,0.8445238976017265,,
2019-07-03,0.654,0.734,0.56,0.721,0.8544793673966025,0.7930860832016438,0.8291842959804463,0.8420778798274349,,
2019-07-05,0.778,0.793,0.726,0.733,0.8532706174722582,0.7873635990872014,0.8254123628047425,0.8399179218110501,,
2019-07-08,0.838,1.037,0.792,0.799,0.8527306113282557,0.7884718277455632,0.8243765838712231,0.8391076659336035,,
2019-07-09,0.799,0.839,0.66,0.693,0.8511412520115567,0.7793792727221762,0.8192245609743124,0.8362144448260074,,
2019-07-10,0.55,0.653,0.454,0.632,0.8489607420412925,0.7653431515105404,0.8118824213282609,0.8321705944334131,,
2019-07-11,0.579,0.763,0.579,0.752,0.847995958538394,0.7640723751762033,0.8095340910800939,0.8305830579099792,,
2019-07-12,1.04,1.04,0.761,0.78,0.8473193818365194,0.7655892918260887,0.8083758914298941,0.8295814131988906,,
2019-07-15,0.664,0.811,0.646,0.73,0.8461520248033203,0.7621998354616993,0.8053023270600943,0.8276095040266354,,
2019-07-16,0.773,0.819,0.565,0.774,0.8454340942082624,0.7633236606558232,0.8040747848224435,0.8265479296894742,,
2019-07-17,0.846,0.933,0.788,0.86,0.8455790285942498,0.7725309310695544,0.806267930515681,0.827210346923346,,
2019-07-18,0.671,0.78,0.605,0.76,0.8447274959714215,0.7713375090629302,0.8044535018680072,0.825879448964468,,
2019-07-19,0.645,0.91,0.623,0.91,0.8453769736234471,0.7845434605807464,0.8085925802261246,0.82754520245032,,
2019-07-22,0.706,0.848,0.676,0.844,0.8453632723933631,0.7902059881444848,0.8099811064917667,0.8278710400255612,,
2019-07-23,0.702,0.984,0.695,0.701,0.8439268219217874,0.781710179749772,0.8057073376097367,0.8253587422032729,,
2019-07-24,0.639,0.765,0.639,0.754,0.8430320276738094,0.7790711150116985,0.8036795988799431,0.823945697803208,,
2019-07-25,0.792,0.841,0.733,0.757,0.842175987597453,0.7769691040582034,0.8018490263748473,0.8226200404209663,,
2019-07-26,0.848,0.989,0.759,0.778,0.8415374205566823,0.7770672846240888,0.8009137704385788,0.8217364752641154,,
2019-07-29,0.644,0.888,0.635,0.803,0.8411539636357204,0.7795370670408422,0.8009955833625562,0.8213654559519548,,
2019-07-30,0.816,0.993,0.807,0.872,0.8414608893706883,0.7883430606560001,0.8037800702895147,0.82236812019053,,
2019-07-31,0.722,0.988,0.722,0.929,0.8423319252973481,0.801738959641143,0.8086906557683573,0.8244796425629947,,
2019-08-01,1.102,1.206,0.884,1.131,0.8452042444486183,0.8330971539610341,0.8213302378950884,0.8305493526112522,,
2019-08-02,1.021,1.267,0.885,1.151,0.8482469882849505,0.8633736154885547,0.8342584638599869,0.8368949099852868,,
2019-08-05,1.809,1.816,1.305,1.422,0.853955973476145,0.9165761282991686,0.8573071515517522,0.8484811493915188,,
2019-08-06,0.832,1.176,0.832,1.056,0.8559663617997655,0.9298545922706764,0.8650990279614874,0.8525904335619837,,
2019-08-07,1.23,1.279,1.03,1.239,0.8597776417818573,0.9592970120544214,0.879761811178684,0.8602421081449148,,
2019-08-08,0.688,0.841,0.671,0.834,0.8595211478337792,0.9473639632873336,0.8779672303481474,0.8597224624390749,,
2019-08-09,0.989,0.99,0.861,0.867,0.8595955642732441,0.9397102524980637,0.8775371428835141,0.8598665720937467,,
2019-08-12,1.102,1.256,0.917,1.092,0.861908046220774,0.9542140379744386,0.8859474510057292,0.8644632736364448,,
2019-08-13,0.696,0.866,0.653,0.854,0.8618293591937016,0.9446698438816349,0.8846946097898183,0.8642560800990895,,
2019-08-14,1.498,1.498,0.941,1.16,0.8647962312415255,0.9651774777976696,0.8954908996019822,0.8701123953446521,,
2019-08-15,1.074,1.663,1.041,1.169,0.8678231344132517,0.9845891465788439,0.9062167466764143,0.8760309617734708,,
2019-08-16,1.705,1.705,0.936,0.937,0.8685114614340154,0.9800568469046683,0.9074239330812608,0.8772382694611249,,
2019-08-19,0.677,0.788,0.677,0.714,0.86697403395706,0.9547180995804142,0.8998386808035643,0.8740058284816967,,
2019-08-20,0.767,1.212,0.767,0.818,0.8664867301365917,0.9416973281918033,0.896629320772052,0.8728968021751284,,
2019-08-21,0.996,1.717,0.902,1.174,0.8695465636675709,0.9638213921735364,0.9075066023104029,0.878859241736017,,
2019-08-22,0.66,1.034,0.66,0.938,0.8702276923872966,0.9613622119665329,0.908702421827642,0.8800303458600564,,
2019-08-23,0.79,1.04,0.736,1.04,0.8719169690799603,0.9688515251125774,0.9138513464618522,0.8831980617836196,,
2019-08-26,0.786,0.907,0.766,0.843,0.8716292380443388,0.9568656655780462,0.9110728622868776,0.8824020605601816,,
2019-08-27,0.629,0.85,0.609,0.807,0.8709861610488727,0.9425927450468037,0.9069915735697451,0.880908950450079,,
2019-08-28,0.863,1.206,0.763,1.008,0.872349482829481,0.9488220074232986,0.9109526883317159,0.883425604896612,,
2019-08-29,0.847,0.965,0.809,0.884,0.8724654083734663,0.9426484829067939,0.9098957201618447,0.8834369790570752,,
2019-08-30,0.887,0.976,0.791,0.938,0.8731174938622875,0.942205770249004,0.9109978487829489,0.8845174349173311,,
2019-09-03,1.132,1.156,0.919,0.932,0.8737033894457473,0.9412337921300512,0.9118214625561666,0.8854576837308493,,
2019-09-04,0.726,0.837,0.682,0.757,0.8725421616900683,0.923687716689094,0.9057500326520032,0.8829139672213275,,
2019-09-05,0.646,0.779,0.629,0.706,0.8708850257528536,0.9029555531948945,0.8979166980381991,0.8794107203456577,,
2019-09-06,0.838,0.838,0.708,0.753,0.8697120404219795,0.8886740719382379,0.8922336902719952,0.8769075377645555,,
2019-09-09,0.833,0.833,0.714,0.797,0.8689885375322085,0.87994320794412,0.8884990357515248,0.8753252102840693,,
2019-09-10,0.79,0.886,0.731,0.74,0.8677050694970622,0.8666152833780133,0.8826755441534258,0.8726455031497313,,
2019-09-11,0.692,0.692,0.539,0.663,0.8656682031339074,0.8472233516277263,0.8740608169317228,0.8684941070477564,,
2019-09-12,0.618,0.665,0.576,0.653,0.8635521016101869,0.8287258895679429,0.8653917652873415,0.8642268970072068,,
2019-09-13,0.809,1.072,0.71,0.718,0.8621038219921751,0.8181805667519484,0.8596116960603869,0.8613313148882522,,
2019-09-16,0.638,1.286,0.638,1.058,0.8640530376937454,0.8410205127755723,0.8673916295482149,0.8652257442964056,,
2019-09-17,0.526,0.803,0.526,0.78,0.8632166890599768,0.835209035368375,0.8639645068208339,0.8635381057954867,,
2019-09-18,0.969,0.987,0.74,0.968,0.8642593090693304,0.8478557939047202,0.868044330082762,0.8656066581559722,,
2019-09-19,0.954,1.396,0.914,1.067,0.8662766293770983,0.8687266706756992,0.8758465132167714,0.8695946451231806,,
2019-09-20,0.792,0.925,0.751,0.92,0.8668111902788187,0.8736098448970612,0.8775780225023883,0.8705927709623256,,
2019-09-23,0.967,0.971,0.734,0.82,0.8663454072909698,0.8685041453830553,0.875320060835628,0.8695909339135667,,
2019-09-24,0.931,1.014,0.841,1.009,0.8677648559746417,0.8818847029656215,0.8805624113910935,0.8723515094796347,,
2019-09-25,0.943,1.039,0.819,0.82,0.867289583775889,0.8759909217308004,0.8781874148659525,0.8713148459255825,,
